Date and time,Internal temperature area 1 (Celsius degree),Internal temperature area 2 (Celsius degree),Internal temperature area 3 (Celsius degree),Internal temperature area 4 (Celsius degree),External temperature (Celsius degree),HVAC power (kW),Global power (kW)
2022-04-01 11:15:00,23.8875,21.822222222222223,19.7375,20.1,9.58,2.6411111111111105,4.077555555555557
2022-04-01 11:30:00,23.7875,21.700000000000003,19.577777777777776,19.925,9.74,3.2124444444444444,4.498777777777779
2022-04-01 11:45:00,23.8625,21.73333333333333,19.64444444444444,19.9,10.08,3.7518888888888897,5.077333333333335
2022-04-01 12:00:00,23.874999999999996,21.8625,19.62857142857143,20.03333333333334,10.385,3.3641111111111126,5.971999999999999
2022-04-01 12:15:00,23.842857142857145,21.8125,19.57777777777778,20.075,10.69,2.8281111111111104,5.6147777777777765
2022-04-01 12:30:00,23.957142857142856,21.828571428571426,19.62222222222222,20.125,10.615,3.395111111111111,6.264666666666666
2022-04-01 12:45:00,24.11111111111111,21.875,19.9375,20.3,10.63,3.3943333333333334,6.197777777777775
2022-04-01 13:00:00,24.0875,21.8,19.814285714285713,20.174999999999997,11.37,2.5827777777777774,5.280888888888888
2022-04-01 13:15:00,24.075,21.725,19.8125,20.2,11.7,3.0078888888888895,5.801777777777779
2022-04-01 13:30:00,24.2625,21.7875,19.925,20.28333333333333,11.875,3.390888888888888,6.207111111111111
2022-04-01 13:45:00,24.15,21.88571428571428,19.825,20.228571428571428,11.73,2.2127777777777773,5.042444444444444
2022-04-01 14:00:00,24.02857142857143,21.6,19.842857142857145,20.171428571428574,12.035,2.7594444444444446,5.537333333333335
2022-04-01 14:15:00,24.225,21.68888888888889,19.85,20.188888888888886,12.25,3.3641111111111104,6.258333333333334
2022-04-01 14:30:00,24.299999999999997,21.566666666666663,19.7875,20.22857142857143,12.14,2.162777777777778,4.983111111111111
2022-04-01 14:45:00,24.228571428571428,21.525,19.8,20.1375,12.42,2.622444444444445,5.35722222222222
2022-04-01 15:00:00,24.3625,21.514285714285712,19.88888888888889,20.14444444444445,12.45,3.3062222222222215,6.081666666666668
2022-04-01 15:15:00,24.35555555555555,21.53333333333333,19.95555555555556,20.225,12.33,2.3147777777777776,5.164000000000001
2022-04-01 15:30:00,24.2875,21.3875,19.85,20.1375,12.345,2.5339999999999985,5.338444444444443
2022-04-01 15:45:00,24.175,21.5125,19.7375,20.26666666666667,12.44,3.0214444444444446,5.876111111111111
2022-04-01 16:00:00,24.1875,21.714285714285715,19.928571428571427,20.299999999999997,11.31,3.8008888888888888,6.631333333333332
2022-04-01 16:15:00,23.34444444444444,20.922222222222224,19.216666666666665,19.9,12.57,0.113111111111111,2.9886666666666644
2022-04-01 16:30:00,22.1,19.442857142857143,18.56,18.857142857142858,12.71,0.1196666666666666,2.824666666666668
2022-04-01 16:45:00,21.75,18.75,18.174999999999997,18.52,11.03,0.123111111111111,0.5538888888888891
2022-04-01 17:00:00,21.6,18.38,17.88333333333333,18.233333333333334,10.985,0.1198888888888888,0.607111111111111
